age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,min_duration,age_bin,pdays_contacted
56,blue-collar,married,primary,no,186,yes,no,unknown,2,jun,4,0,0,unknown,1.8,"(48.0, 63.0]",0
55,management,married,tertiary,no,926,yes,no,cellular,17,nov,1,0,0,unknown,5.15,"(48.0, 63.0]",0
37,admin.,married,secondary,no,-356,no,yes,unknown,9,may,1,0,0,unknown,0.8166666666666667,"(33.0, 48.0]",0
40,management,married,tertiary,no,373,yes,yes,unknown,13,may,1,0,0,unknown,8.633333333333333,"(33.0, 48.0]",0
48,blue-collar,married,secondary,no,750,no,no,cellular,5,feb,2,8,2,other,1.4166666666666667,"(33.0, 48.0]",1
58,technician,married,secondary,no,1,no,no,cellular,2,apr,1,64,2,failure,5.55,"(48.0, 63.0]",1
59,management,married,primary,no,0,yes,no,telephone,7,may,3,0,0,unknown,2.05,"(48.0, 63.0]",0
29,blue-collar,single,secondary,no,9,yes,no,cellular,11,may,3,0,0,unknown,4.366666666666666,"(17.925, 33.0]",0
32,technician,single,tertiary,no,418,no,yes,cellular,14,jul,3,0,0,unknown,2.3,"(17.925, 33.0]",0
35,technician,married,secondary,no,746,no,yes,cellular,27,jan,1,0,0,unknown,4.0,"(33.0, 48.0]",0
45,blue-collar,married,primary,no,1297,yes,no,unknown,6,may,2,0,0,unknown,3.8833333333333333,"(33.0, 48.0]",0
37,blue-collar,divorced,secondary,no,-333,yes,no,unknown,27,may,1,0,0,unknown,5.75,"(33.0, 48.0]",0
28,services,married,secondary,no,72,no,yes,cellular,10,jul,4,0,0,unknown,6.966666666666667,"(17.925, 33.0]",0
32,admin.,single,secondary,no,1630,yes,no,cellular,30,jan,1,0,0,unknown,2.033333333333333,"(17.925, 33.0]",0
35,admin.,single,secondary,no,57,no,yes,cellular,8,jul,2,0,0,unknown,10.533333333333333,"(33.0, 48.0]",0
52,blue-collar,married,primary,no,1007,yes,no,unknown,16,may,2,0,0,unknown,4.133333333333334,"(48.0, 63.0]",0
34,retired,married,primary,no,4499,no,no,unknown,21,may,1,0,0,unknown,28.016666666666666,"(33.0, 48.0]",0
42,blue-collar,married,primary,no,250,yes,no,unknown,4,jun,16,0,0,unknown,0.7666666666666667,"(33.0, 48.0]",0
27,blue-collar,single,secondary,no,0,yes,no,unknown,7,may,4,0,0,unknown,3.183333333333333,"(17.925, 33.0]",0
41,blue-collar,married,primary,no,8,yes,no,cellular,15,jul,2,0,0,unknown,2.5833333333333335,"(33.0, 48.0]",0
40,unemployed,divorced,secondary,no,991,yes,no,unknown,12,jun,2,0,0,unknown,5.266666666666667,"(33.0, 48.0]",0
30,technician,single,secondary,no,309,no,no,cellular,13,aug,1,0,0,unknown,1.65,"(17.925, 33.0]",0
35,blue-collar,married,secondary,no,210,yes,no,cellular,30,jan,3,0,0,unknown,10.433333333333334,"(33.0, 48.0]",0
40,housemaid,married,primary,no,979,no,no,cellular,15,oct,4,0,0,unknown,1.7666666666666666,"(33.0, 48.0]",0
41,management,married,tertiary,no,185,no,no,cellular,21,aug,12,0,0,unknown,4.766666666666667,"(33.0, 48.0]",0
32,admin.,single,secondary,no,-227,yes,yes,unknown,9,may,1,0,0,unknown,10.766666666666667,"(17.925, 33.0]",0
28,admin.,single,secondary,no,53,no,no,cellular,2,feb,1,0,0,unknown,1.1166666666666667,"(17.925, 33.0]",0
60,management,married,tertiary,no,315,no,no,cellular,1,sep,1,183,3,success,14.0,"(48.0, 63.0]",1
43,management,married,tertiary,no,0,no,no,unknown,16,jun,1,0,0,unknown,0.7666666666666667,"(33.0, 48.0]",0
34,technician,single,secondary,no,105,yes,no,cellular,7,may,2,171,3,failure,2.433333333333333,"(33.0, 48.0]",1
51,technician,divorced,secondary,no,329,yes,no,unknown,28,may,5,0,0,unknown,3.183333333333333,"(48.0, 63.0]",0
28,technician,married,secondary,no,916,yes,no,cellular,15,may,1,371,2,other,3.183333333333333,"(17.925, 33.0]",1
27,admin.,married,tertiary,no,73,no,no,cellular,10,feb,1,0,0,unknown,2.65,"(17.925, 33.0]",0
40,management,married,tertiary,no,713,no,no,cellular,6,aug,3,0,0,unknown,7.216666666666667,"(33.0, 48.0]",0
43,blue-collar,married,primary,no,361,yes,no,cellular,8,may,2,0,0,unknown,1.45,"(33.0, 48.0]",0
65,management,divorced,tertiary,no,2756,no,no,cellular,23,sep,2,0,0,unknown,22.55,"(63.0, 78.0]",0
53,admin.,married,secondary,no,459,no,no,cellular,5,apr,1,0,0,unknown,9.3,"(48.0, 63.0]",0
42,admin.,single,secondary,no,4253,yes,no,cellular,13,may,1,0,0,unknown,2.433333333333333,"(33.0, 48.0]",0
30,admin.,single,secondary,no,98,yes,no,cellular,23,jul,5,0,0,unknown,1.6666666666666667,"(17.925, 33.0]",0
31,admin.,single,secondary,no,8626,no,no,cellular,3,feb,1,0,0,unknown,2.5833333333333335,"(17.925, 33.0]",0
80,retired,married,secondary,no,1610,no,no,cellular,12,aug,1,0,0,unknown,1.1833333333333333,"(78.0, 93.0]",0
48,management,divorced,tertiary,no,1010,yes,no,cellular,20,aug,1,0,0,unknown,1.0833333333333333,"(33.0, 48.0]",0
46,admin.,married,unknown,no,0,yes,no,cellular,25,jul,1,0,0,unknown,0.8166666666666667,"(33.0, 48.0]",0
41,management,divorced,tertiary,no,1757,no,no,cellular,22,apr,1,239,13,failure,5.233333333333333,"(33.0, 48.0]",1
29,services,married,secondary,no,1432,no,no,cellular,22,jul,8,0,0,unknown,12.133333333333333,"(17.925, 33.0]",0
25,student,single,secondary,no,1765,yes,no,unknown,23,may,2,0,0,unknown,2.25,"(17.925, 33.0]",0
36,blue-collar,married,secondary,no,134,no,no,unknown,12,may,2,0,0,unknown,1.6333333333333333,"(33.0, 48.0]",0
31,management,single,tertiary,no,37,no,no,cellular,8,aug,2,0,0,unknown,11.15,"(17.925, 33.0]",0
60,retired,married,primary,no,8025,no,no,cellular,28,jan,1,0,0,unknown,3.2333333333333334,"(48.0, 63.0]",0
48,blue-collar,married,primary,no,235,yes,no,unknown,2,jun,4,0,0,unknown,0.9666666666666667,"(33.0, 48.0]",0
45,admin.,divorced,secondary,no,440,no,no,cellular,30,jan,1,2,1,other,1.5166666666666666,"(33.0, 48.0]",1
38,blue-collar,married,primary,no,14,yes,yes,cellular,12,may,2,0,0,unknown,5.283333333333333,"(33.0, 48.0]",0
44,student,single,unknown,no,5078,no,no,unknown,20,jun,5,0,0,unknown,0.2833333333333333,"(33.0, 48.0]",0
26,technician,single,secondary,no,507,no,no,cellular,30,apr,1,0,0,unknown,6.333333333333333,"(17.925, 33.0]",0
50,admin.,married,secondary,no,231,yes,no,cellular,21,nov,2,0,0,unknown,6.616666666666666,"(48.0, 63.0]",0
46,technician,married,secondary,no,399,no,no,cellular,21,jul,1,0,0,unknown,2.6,"(33.0, 48.0]",0
50,blue-collar,married,unknown,no,2065,no,no,cellular,12,aug,2,0,0,unknown,2.683333333333333,"(48.0, 63.0]",0
35,technician,single,tertiary,no,670,yes,no,cellular,28,jul,18,0,0,unknown,2.95,"(33.0, 48.0]",0
39,housemaid,divorced,secondary,yes,127,no,no,unknown,20,jun,2,0,0,unknown,2.5,"(33.0, 48.0]",0
31,management,married,tertiary,no,1384,yes,no,cellular,30,jan,2,2,3,other,3.3833333333333333,"(17.925, 33.0]",1
37,technician,single,secondary,no,884,yes,yes,cellular,31,jul,2,0,0,unknown,2.1333333333333333,"(33.0, 48.0]",0
31,admin.,single,secondary,no,0,no,no,unknown,19,may,1,0,0,unknown,2.9833333333333334,"(17.925, 33.0]",0
56,blue-collar,married,secondary,no,316,yes,no,unknown,19,may,1,0,0,unknown,0.45,"(48.0, 63.0]",0
33,housemaid,divorced,secondary,no,-18,yes,no,unknown,5,jun,8,0,0,unknown,0.45,"(17.925, 33.0]",0
35,blue-collar,married,primary,no,-367,yes,no,cellular,11,may,1,350,1,failure,1.2833333333333334,"(33.0, 48.0]",1
23,services,married,secondary,no,2673,yes,no,unknown,5,jun,2,0,0,unknown,1.35,"(17.925, 33.0]",0
34,admin.,married,tertiary,no,37,no,no,cellular,6,feb,1,0,0,unknown,0.75,"(33.0, 48.0]",0
37,admin.,married,secondary,no,0,yes,no,cellular,8,apr,3,349,2,failure,3.466666666666667,"(33.0, 48.0]",1
43,entrepreneur,married,tertiary,no,1,yes,yes,cellular,15,jul,2,0,0,unknown,1.0166666666666666,"(33.0, 48.0]",0
44,admin.,married,secondary,no,598,no,no,cellular,31,jul,5,0,0,unknown,1.4666666666666666,"(33.0, 48.0]",0
35,technician,married,secondary,no,0,no,no,cellular,28,aug,14,0,0,unknown,0.31666666666666665,"(33.0, 48.0]",0
30,management,single,tertiary,no,19796,no,no,cellular,20,nov,1,0,0,unknown,0.6833333333333333,"(17.925, 33.0]",0
31,blue-collar,single,secondary,yes,-575,yes,no,unknown,2,jun,9,0,0,unknown,2.55,"(17.925, 33.0]",0
48,services,single,secondary,no,0,yes,yes,cellular,5,may,1,0,0,unknown,5.566666666666666,"(33.0, 48.0]",0
33,management,divorced,secondary,no,1897,yes,yes,unknown,2,jun,1,0,0,unknown,3.283333333333333,"(17.925, 33.0]",0
51,blue-collar,married,secondary,no,0,no,no,telephone,30,jul,4,0,0,unknown,2.4166666666666665,"(48.0, 63.0]",0
27,services,single,secondary,no,0,no,no,cellular,6,feb,1,0,0,unknown,2.4166666666666665,"(17.925, 33.0]",0
34,student,married,unknown,no,1387,no,no,cellular,30,apr,1,0,0,unknown,2.0166666666666666,"(33.0, 48.0]",0
32,technician,single,tertiary,no,514,yes,yes,cellular,7,may,1,168,1,failure,2.3,"(17.925, 33.0]",1
52,blue-collar,married,primary,no,0,no,no,cellular,11,aug,4,0,0,unknown,2.9833333333333334,"(48.0, 63.0]",0
26,blue-collar,married,secondary,no,245,yes,no,unknown,28,may,2,0,0,unknown,2.433333333333333,"(17.925, 33.0]",0
29,admin.,single,secondary,no,719,no,no,cellular,30,apr,1,0,0,unknown,1.2666666666666666,"(17.925, 33.0]",0
43,technician,single,secondary,no,257,yes,no,cellular,2,feb,2,0,0,unknown,1.0666666666666667,"(33.0, 48.0]",0
42,services,divorced,secondary,no,372,yes,yes,unknown,6,may,2,0,0,unknown,2.0166666666666666,"(33.0, 48.0]",0
55,blue-collar,married,secondary,no,1268,yes,no,unknown,7,may,2,0,0,unknown,3.716666666666667,"(48.0, 63.0]",0
62,unemployed,married,secondary,no,1625,no,no,telephone,23,apr,1,0,0,unknown,2.5833333333333335,"(48.0, 63.0]",0
42,blue-collar,married,primary,no,686,yes,no,cellular,15,may,6,175,3,failure,22.1,"(33.0, 48.0]",1
33,blue-collar,married,secondary,no,0,yes,no,cellular,28,jan,1,266,1,other,2.933333333333333,"(17.925, 33.0]",1
38,management,married,tertiary,no,66,yes,no,unknown,8,may,1,0,0,unknown,2.066666666666667,"(33.0, 48.0]",0
77,retired,married,tertiary,no,0,no,no,cellular,27,sep,4,0,0,unknown,16.5,"(63.0, 78.0]",0
55,technician,married,tertiary,no,0,no,no,cellular,17,nov,1,0,0,unknown,8.35,"(48.0, 63.0]",0
37,services,married,secondary,no,775,no,yes,cellular,25,jul,1,0,0,unknown,16.666666666666668,"(33.0, 48.0]",0
46,blue-collar,married,secondary,no,723,no,no,cellular,8,aug,2,0,0,unknown,1.05,"(33.0, 48.0]",0
49,unemployed,married,secondary,no,4110,no,no,unknown,17,jun,2,0,0,unknown,0.8333333333333334,"(48.0, 63.0]",0
60,entrepreneur,married,primary,no,0,no,no,unknown,18,jun,1,0,0,unknown,3.35,"(48.0, 63.0]",0
32,blue-collar,married,secondary,no,3228,yes,no,cellular,19,nov,3,0,0,unknown,3.3,"(17.925, 33.0]",0
40,blue-collar,married,secondary,no,1508,no,no,cellular,3,nov,2,85,3,failure,2.95,"(33.0, 48.0]",1
29,admin.,single,tertiary,no,135,no,no,cellular,7,dec,1,0,0,unknown,4.133333333333334,"(17.925, 33.0]",0
37,unemployed,married,secondary,no,2424,no,no,cellular,20,nov,2,156,2,other,10.55,"(33.0, 48.0]",1
41,self-employed,married,tertiary,no,231,no,no,cellular,7,aug,2,0,0,unknown,5.866666666666666,"(33.0, 48.0]",0
27,management,single,tertiary,no,438,yes,no,cellular,18,may,5,0,0,unknown,0.16666666666666666,"(17.925, 33.0]",0
38,technician,single,tertiary,no,0,yes,no,cellular,1,jun,1,0,0,unknown,1.1833333333333333,"(33.0, 48.0]",0
47,admin.,married,unknown,no,989,no,no,unknown,19,jun,1,0,0,unknown,1.9333333333333333,"(33.0, 48.0]",0
28,admin.,married,tertiary,no,153,yes,no,cellular,5,jun,1,0,0,unknown,1.2833333333333334,"(17.925, 33.0]",0
30,admin.,married,secondary,no,350,no,yes,cellular,9,jul,5,0,0,unknown,2.85,"(17.925, 33.0]",0
44,admin.,married,secondary,no,0,yes,no,unknown,23,may,2,0,0,unknown,1.3666666666666667,"(33.0, 48.0]",0
47,housemaid,married,primary,no,32,no,no,cellular,5,aug,2,0,0,unknown,3.85,"(33.0, 48.0]",0
57,technician,married,secondary,no,124,yes,no,telephone,11,may,1,287,12,failure,4.933333333333334,"(48.0, 63.0]",1
35,technician,married,secondary,no,1092,no,no,cellular,18,may,1,360,1,failure,2.2,"(33.0, 48.0]",1
35,blue-collar,married,secondary,no,73,no,no,unknown,9,may,3,0,0,unknown,2.2333333333333334,"(33.0, 48.0]",0
53,services,married,secondary,no,139,yes,no,cellular,19,aug,17,0,0,unknown,0.4666666666666667,"(48.0, 63.0]",0
35,admin.,married,tertiary,no,957,yes,no,cellular,26,mar,4,667,4,failure,4.383333333333334,"(33.0, 48.0]",1
42,services,single,secondary,no,-193,yes,no,cellular,13,may,4,0,0,unknown,30.083333333333332,"(33.0, 48.0]",0
42,admin.,married,secondary,no,445,yes,no,unknown,7,may,2,0,0,unknown,3.3666666666666667,"(33.0, 48.0]",0
33,management,married,tertiary,no,71,no,no,cellular,26,feb,3,102,2,failure,5.583333333333333,"(17.925, 33.0]",1
35,technician,single,secondary,no,14,no,no,cellular,11,aug,2,0,0,unknown,1.8833333333333333,"(33.0, 48.0]",0
45,admin.,married,secondary,no,1501,yes,no,cellular,13,may,3,0,0,unknown,3.15,"(33.0, 48.0]",0
27,services,single,secondary,no,1043,yes,no,unknown,27,may,2,0,0,unknown,6.266666666666667,"(17.925, 33.0]",0
56,technician,married,secondary,no,778,no,no,cellular,2,feb,2,208,1,failure,5.25,"(48.0, 63.0]",1
47,blue-collar,married,primary,no,206,yes,no,unknown,6,may,1,0,0,unknown,2.533333333333333,"(33.0, 48.0]",0
29,admin.,single,secondary,no,291,no,no,cellular,9,feb,9,0,0,unknown,0.2,"(17.925, 33.0]",0
32,blue-collar,single,secondary,no,782,yes,no,cellular,17,apr,1,0,0,unknown,8.616666666666667,"(17.925, 33.0]",0
33,admin.,divorced,secondary,no,392,yes,yes,unknown,26,may,3,0,0,unknown,4.083333333333333,"(17.925, 33.0]",0
49,management,divorced,tertiary,no,169,no,no,cellular,18,jul,1,0,0,unknown,2.35,"(48.0, 63.0]",0
54,retired,divorced,tertiary,no,294,yes,no,cellular,29,jan,1,0,0,unknown,1.4833333333333334,"(48.0, 63.0]",0
47,management,married,tertiary,no,600,no,no,cellular,19,aug,15,0,0,unknown,4.833333333333333,"(33.0, 48.0]",0
45,technician,married,secondary,no,376,no,yes,cellular,18,aug,2,0,0,unknown,1.4333333333333333,"(33.0, 48.0]",0
36,blue-collar,married,primary,no,-327,yes,yes,unknown,23,may,1,0,0,unknown,11.516666666666667,"(33.0, 48.0]",0
52,management,divorced,tertiary,no,2104,no,no,cellular,3,jun,2,0,0,unknown,3.5,"(48.0, 63.0]",0
30,technician,single,tertiary,no,411,no,no,cellular,26,may,1,35,1,failure,1.85,"(17.925, 33.0]",1
26,blue-collar,single,primary,no,155,yes,no,cellular,29,jan,1,244,4,failure,4.85,"(17.925, 33.0]",1
48,blue-collar,married,secondary,no,426,yes,yes,cellular,5,feb,2,177,2,failure,2.55,"(33.0, 48.0]",1
54,management,married,tertiary,no,3,no,yes,cellular,8,jul,1,0,0,unknown,7.383333333333334,"(48.0, 63.0]",0
39,technician,married,secondary,no,0,no,no,cellular,20,aug,3,0,0,unknown,5.45,"(33.0, 48.0]",0
52,blue-collar,married,unknown,no,0,yes,no,cellular,9,jul,1,0,0,unknown,24.766666666666666,"(48.0, 63.0]",0
37,technician,married,secondary,no,177,yes,no,cellular,16,jul,3,0,0,unknown,7.733333333333333,"(33.0, 48.0]",0
30,unemployed,single,tertiary,no,4082,no,no,telephone,14,jun,1,459,17,other,3.5833333333333335,"(17.925, 33.0]",1
50,technician,married,secondary,no,-353,yes,yes,cellular,18,nov,1,175,2,failure,2.7,"(48.0, 63.0]",1
57,retired,married,secondary,no,919,yes,yes,unknown,19,may,2,0,0,unknown,6.8,"(48.0, 63.0]",0
28,blue-collar,single,secondary,no,5,yes,no,cellular,14,may,2,360,3,failure,2.966666666666667,"(17.925, 33.0]",1
32,self-employed,married,tertiary,no,1464,no,no,telephone,14,aug,2,0,0,unknown,2.216666666666667,"(17.925, 33.0]",0
51,blue-collar,married,unknown,no,-19,yes,no,unknown,5,may,2,0,0,unknown,2.716666666666667,"(48.0, 63.0]",0
49,admin.,divorced,secondary,yes,2405,yes,no,cellular,23,jul,8,0,0,unknown,3.6,"(48.0, 63.0]",0
53,management,married,primary,no,2096,no,no,unknown,9,jun,1,0,0,unknown,1.7333333333333334,"(48.0, 63.0]",0
57,technician,married,secondary,no,109,no,no,cellular,25,aug,4,0,0,unknown,2.066666666666667,"(48.0, 63.0]",0
36,admin.,single,secondary,no,281,no,no,cellular,9,jul,2,0,0,unknown,3.75,"(33.0, 48.0]",0
47,management,married,tertiary,no,4879,no,no,cellular,6,jul,3,340,3,failure,1.6,"(33.0, 48.0]",1
30,management,married,tertiary,no,49,yes,yes,unknown,1,jul,1,0,0,unknown,5.983333333333333,"(17.925, 33.0]",0
28,technician,married,secondary,no,232,yes,yes,cellular,29,jan,1,261,1,failure,1.2,"(17.925, 33.0]",1
30,management,single,tertiary,no,4319,yes,no,cellular,19,nov,1,0,0,unknown,2.4,"(17.925, 33.0]",0
35,technician,single,tertiary,no,174,yes,no,cellular,5,may,1,0,0,unknown,1.75,"(33.0, 48.0]",0
27,blue-collar,married,secondary,no,30,no,yes,cellular,18,may,1,334,4,other,1.8333333333333333,"(17.925, 33.0]",1
35,services,single,secondary,no,257,yes,no,unknown,2,jun,1,0,0,unknown,8.633333333333333,"(33.0, 48.0]",0
60,housemaid,married,secondary,no,1361,no,no,cellular,8,aug,2,0,0,unknown,2.683333333333333,"(48.0, 63.0]",0
51,management,married,tertiary,no,307,yes,no,unknown,30,may,2,0,0,unknown,3.433333333333333,"(48.0, 63.0]",0
40,admin.,married,primary,no,72,yes,yes,cellular,21,nov,1,0,0,unknown,14.15,"(33.0, 48.0]",0
42,blue-collar,married,primary,no,-404,yes,yes,cellular,10,jul,1,0,0,unknown,9.366666666666667,"(33.0, 48.0]",0
49,services,married,secondary,no,4300,yes,yes,cellular,8,may,1,256,6,failure,2.2333333333333334,"(48.0, 63.0]",1
31,entrepreneur,single,tertiary,no,544,no,yes,cellular,5,feb,2,8,3,other,6.683333333333334,"(17.925, 33.0]",1
33,blue-collar,divorced,primary,no,1022,yes,no,cellular,5,may,1,0,0,unknown,2.566666666666667,"(17.925, 33.0]",0
31,technician,married,tertiary,yes,859,yes,no,unknown,3,jun,2,0,0,unknown,2.3,"(17.925, 33.0]",0
47,blue-collar,married,secondary,no,690,yes,no,cellular,9,jul,1,0,0,unknown,1.8833333333333333,"(33.0, 48.0]",0
25,services,single,secondary,no,2311,no,yes,cellular,21,jul,2,0,0,unknown,18.416666666666668,"(17.925, 33.0]",0
33,technician,married,secondary,no,168,yes,no,unknown,26,may,2,0,0,unknown,3.966666666666667,"(17.925, 33.0]",0
51,housemaid,single,primary,no,723,no,no,cellular,29,jan,1,0,0,unknown,0.85,"(48.0, 63.0]",0
32,self-employed,single,secondary,no,202,yes,no,cellular,16,apr,1,149,1,failure,13.783333333333333,"(17.925, 33.0]",1
44,management,married,tertiary,no,1033,yes,no,unknown,15,may,1,0,0,unknown,1.1833333333333333,"(33.0, 48.0]",0
35,management,married,tertiary,no,16,no,no,cellular,19,nov,1,0,0,unknown,3.0833333333333335,"(33.0, 48.0]",0
27,management,single,tertiary,no,317,no,no,cellular,9,feb,3,0,0,unknown,0.9833333333333333,"(17.925, 33.0]",0
51,technician,divorced,primary,no,300,no,yes,cellular,5,feb,6,0,0,unknown,0.13333333333333333,"(48.0, 63.0]",0
32,technician,single,secondary,no,0,no,no,cellular,3,feb,1,0,0,unknown,7.433333333333334,"(17.925, 33.0]",0
30,management,single,tertiary,no,623,yes,no,unknown,13,may,2,0,0,unknown,2.65,"(17.925, 33.0]",0
41,management,married,tertiary,no,1495,yes,no,cellular,19,nov,2,0,0,unknown,3.5,"(33.0, 48.0]",0
58,management,divorced,tertiary,no,50,yes,no,unknown,3,jun,4,0,0,unknown,1.8166666666666667,"(48.0, 63.0]",0
24,admin.,single,secondary,no,-346,yes,no,unknown,4,jul,2,0,0,unknown,2.7333333333333334,"(17.925, 33.0]",0
43,services,married,secondary,no,3305,yes,no,cellular,17,nov,1,0,0,unknown,6.45,"(33.0, 48.0]",0
37,management,divorced,tertiary,no,42,yes,no,unknown,7,may,3,0,0,unknown,9.4,"(33.0, 48.0]",0
44,unemployed,married,secondary,no,0,yes,no,cellular,17,nov,1,195,2,failure,0.9666666666666667,"(33.0, 48.0]",1
53,unknown,married,unknown,no,1347,no,no,unknown,5,jun,2,0,0,unknown,1.5333333333333334,"(48.0, 63.0]",0
48,entrepreneur,married,primary,no,2675,no,no,cellular,20,nov,1,0,0,unknown,2.05,"(33.0, 48.0]",0
51,entrepreneur,divorced,tertiary,no,2109,no,no,cellular,13,oct,2,0,0,unknown,1.3166666666666667,"(48.0, 63.0]",0
58,retired,married,secondary,no,413,no,no,cellular,27,aug,5,0,0,unknown,1.7333333333333334,"(48.0, 63.0]",0
25,technician,divorced,tertiary,no,174,no,yes,unknown,27,may,4,0,0,unknown,5.833333333333333,"(17.925, 33.0]",0
34,admin.,married,secondary,no,2378,yes,yes,telephone,10,jul,1,0,0,unknown,1.5333333333333334,"(33.0, 48.0]",0
31,technician,married,tertiary,no,311,no,yes,cellular,8,aug,2,0,0,unknown,6.416666666666667,"(17.925, 33.0]",0
38,admin.,single,secondary,no,77,no,no,cellular,20,nov,4,0,0,unknown,7.35,"(33.0, 48.0]",0
38,management,married,tertiary,no,63,yes,no,unknown,21,may,1,0,0,unknown,8.633333333333333,"(33.0, 48.0]",0
34,services,married,secondary,no,889,yes,no,cellular,16,jul,7,0,0,unknown,6.95,"(33.0, 48.0]",0
35,management,single,unknown,no,121,yes,no,cellular,5,may,5,0,0,unknown,4.083333333333333,"(33.0, 48.0]",0
36,blue-collar,married,secondary,no,1055,yes,no,cellular,4,feb,1,0,0,unknown,1.0333333333333334,"(33.0, 48.0]",0
41,technician,married,secondary,no,1066,no,no,cellular,11,feb,3,0,0,unknown,1.8166666666666667,"(33.0, 48.0]",0
35,admin.,single,secondary,no,-133,yes,no,cellular,14,may,3,0,0,unknown,9.1,"(33.0, 48.0]",0
49,services,married,secondary,no,413,yes,yes,cellular,29,aug,2,0,0,unknown,2.9166666666666665,"(48.0, 63.0]",0
